DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-10-11,526574,7773,98018,7949,99925,97.79
2021-10-11,526576,13184,87067,13184,87067,100.0
2021-10-11,526582,4166,728842,5233,905959,79.61
2021-10-11,526586,21085,10352735,22930,11231936,91.95
2021-10-11,526588,3773,50553,3773,50553,100.0
2021-10-11,526596,6581,1196097,13595,2478735,48.41
2021-10-11,526604,250,2752,250,2752,100.0
2021-10-11,526608,5197,739534,10764,1559496,48.28
2021-10-11,526612,685,4419175,1826,11796584,37.51
2021-10-11,526614,2584,17882,2586,18006,99.92
2021-10-11,526616,17630,699030,26221,1022985,67.24
2021-10-11,526622,2176701,1044817,2176701,1044816,100.0
2021-10-11,526638,16258,1100667,18901,1270133,86.02
2021-10-11,526640,3692,104821,3692,104821,100.0
2021-10-11,526642,46283,2996825,125796,8395622,36.79
2021-10-11,526650,108449,8198745,192787,14732995,56.25
2021-10-11,526654,50,3850,60,4620,83.33
2021-10-11,526662,1893,55276,4763,141341,39.74
2021-10-11,526666,365,81395,368,82276,99.18
2021-10-11,526668,80391,5647468,233351,15789153,34.45
2021-10-11,526677,3911,3951,3911,3951,100.0
2021-10-11,526683,2011,6555,2011,6555,100.0
2021-10-11,526687,5741,33055,5741,33055,100.0
2021-10-11,526703,21,1637,21,1637,100.0
2021-10-11,526711,40576,404543,45928,436945,88.35
2021-10-11,526717,4431,4459527,4431,4459527,100.0
2021-10-11,526721,6301,304339,11740,588925,53.67
2021-10-11,526723,6401,964311,8153,1235783,78.51
2021-10-11,526725,900,725850,1032,847296,87.21
2021-10-11,526727,29230,692751,36146,859843,80.87
2021-10-11,526729,8314,7987260,20694,20178689,40.18
2021-10-11,526731,4168,667922,5106,822642,81.63
2021-10-11,526737,8728,53656,8728,53656,100.0
2021-10-11,526739,2402,451937,3359,636025,71.51
2021-10-11,526747,17348,7882064,20237,9076147,85.72
2021-10-11,526755,7532,36757,7856,38103,95.88
2021-10-11,526761,2367,17232,2376,17310,99.62
2021-10-11,526775,22963,2207893,31117,3051529,73.8
2021-10-11,526783,2816,1202573,2843,1211478,99.05
2021-10-11,526797,11379,2106822,31780,5889861,35.81
2021-10-11,526807,1275,1571757,3204,3997138,39.79
2021-10-11,526813,18131,236143,18131,236143,100.0
2021-10-11,526817,2528,3228762,3100,3972215,81.55
2021-10-11,526821,3173,1285700,3744,1517899,84.75
2021-10-11,526823,2345,28114,2345,28114,100.0
2021-10-11,526827,2342,15571,2342,15571,100.0
2021-10-11,526829,41289,3676786,74905,6750013,55.12
2021-10-11,526839,931,13602,931,13521,100.0
2021-10-11,526847,9023,89870,9077,91820,99.4
2021-10-11,526849,2562,201758,3506,274728,73.07
2021-10-11,526851,500,45150,500,45150,100.0
2021-10-11,526853,58151,4690491,58151,4690491,100.0
2021-10-11,526859,28262,115309,34213,139202,82.61
2021-10-11,526861,4291,62177,5701,83759,75.27
2021-10-11,526865,13773,54878,13773,54878,100.0
2021-10-11,526869,1200,8760,1200,8760,100.0
2021-10-11,526871,222,4083,222,4083,100.0
2021-10-11,526873,2905,20538,2905,20538,100.0
2021-10-11,526881,68736,7375373,104902,11106526,65.52
2021-10-11,526885,79217,4360896,142678,7869302,55.52
2021-10-11,526891,2101,9309,2101,9309,100.0
2021-10-11,526899,123707,2189614,174603,3139236,70.85
2021-10-11,526901,1772,19953,1772,19952,100.0
2021-10-11,526905,1836,7179,1836,7171,100.0
2021-10-11,526921,17613,934370,23918,1292306,73.64
2021-10-11,526931,8784,996545,11796,1328517,74.47
2021-10-11,526935,1347,42335,1347,42335,100.0
2021-10-11,526945,15495,1520060,26894,2544846,57.62
2021-10-11,526947,5976,1866305,11552,3635508,51.73
2021-10-11,526951,1436,1589652,2347,2631446,61.18
2021-10-11,526953,10301,4368655,24464,10674474,42.11
2021-10-11,526965,1543,114182,1778,129959,86.78
2021-10-11,526971,7012,906652,8584,1105333,81.69
2021-10-11,526981,10946,2743615,14389,3601507,76.07
2021-10-11,526983,100,475,100,475,100.0
2021-10-11,526987,1692167,13554258,2131764,16936442,79.38
2021-10-11,527001,18647,2314093,31215,3897049,59.74
2021-10-11,527005,300,3402,300,3402,100.0
2021-10-11,530001,40348,32645567,96057,78885970,42.0
2021-10-11,530005,17557,3428883,83383,16308639,21.06
2021-10-11,530007,42783,6550078,176544,27362962,24.23
2021-10-11,530011,19171,1456038,36788,2811881,52.11
2021-10-11,530017,10961,169368,10961,169368,100.0
2021-10-11,530019,14603,9145129,24518,15398185,59.56
2021-10-11,530023,1826,203234,1959,218829,93.21
2021-10-11,530025,1402,23704,1402,23704,100.0
2021-10-11,530027,1225,4386,1225,4385,100.0
2021-10-11,530043,5889,714925,6758,817611,87.14
2021-10-11,530045,52565,952023,52565,952023,100.0
2021-10-11,530047,8505,81547,8505,81547,100.0
2021-10-11,530053,2344,26038,2344,26038,100.0
2021-10-11,530057,65,10242,65,10242,100.0
2021-10-11,530063,4693,19148,5833,23382,80.46
2021-10-11,530065,51,311,51,311,100.0
2021-10-11,530067,6811,816980,7784,932669,87.5
2021-10-11,530073,1208,240513,3172,638154,38.08
2021-10-11,530075,20445,3330491,38261,6249669,53.44
2021-10-11,530077,8587,931690,9741,1063274,88.15
2021-10-11,530079,18907,6051186,22661,7242919,83.43
2021-10-11,530093,3000,3000,3000,3000,100.0
2021-10-11,530095,642,38424,644,35583,99.69
2021-10-11,530109,344120,825888,344131,825914,100.0
2021-10-11,530111,3360,100600,3360,100600,100.0
2021-10-11,530117,3033,5743896,4538,8587135,66.84
2021-10-11,530119,28077,2645199,28077,2645199,100.0
2021-10-11,530125,2935,604464,3872,796005,75.8
2021-10-11,530127,31,452,31,451,100.0
2021-10-11,530129,6812,3997282,7773,4483251,87.64
2021-10-11,530131,376850,15300110,540266,21899182,69.75
2021-10-11,530133,2693,122128,3077,139877,87.52
2021-10-11,530135,35840,13092420,35840,13092420,100.0
2021-10-11,530139,16845,344311,16845,344311,100.0
2021-10-11,530141,50,185,50,185,100.0
2021-10-11,530145,39739,714340,39739,714340,100.0
2021-10-11,530151,10637,429735,10871,446142,97.85
2021-10-11,530163,2346,141230,2830,172190,82.9
2021-10-11,530167,3909,46226,3909,46226,100.0
2021-10-11,530169,2099,19385,2099,19385,100.0
2021-10-11,530171,2682,58870,2813,61576,95.34
2021-10-11,530173,101,742,101,742,100.0
2021-10-11,530175,22160,1130160,29288,1501120,75.66
2021-10-11,530177,500,2600,500,2600,100.0
2021-10-11,530185,738797,7557894,1008649,10478694,73.25
2021-10-11,530187,45941,75342,45941,75342,100.0
2021-10-11,530197,2026,47730,2026,47730,100.0
2021-10-11,530199,1574,1473072,1574,1473072,100.0
2021-10-11,530201,27368,506860,27368,506860,100.0
2021-10-11,530207,6936,139568,6936,139568,100.0
2021-10-11,530213,3602,167438,3602,167438,100.0
2021-10-11,530215,39489,1423579,65135,2337880,60.63
2021-10-11,530219,1,72,1,71,100.0
2021-10-11,530231,5720,192774,5720,192774,100.0
2021-10-11,530233,13536,1984909,13536,1984909,100.0
2021-10-11,530235,748,20096,748,20096,100.0
2021-10-11,530239,127161,14642590,174030,20369242,73.07
2021-10-11,530245,1141,51288,1362,63522,83.77
2021-10-11,530249,4433,237039,4433,237039,100.0
2021-10-11,530251,3675,1396,3675,1396,100.0
2021-10-11,530253,6589,132308,6589,132307,100.0
2021-10-11,530255,2397,7967,2397,7967,100.0
2021-10-11,530259,7577,141462,7577,141462,100.0
2021-10-11,530263,10379,43871,10379,43871,100.0
2021-10-11,530265,4795,114361,5386,137485,89.03
2021-10-11,530267,311,6804,311,6804,100.0
2021-10-11,530271,72,453,72,453,100.0
2021-10-11,530281,126,543,126,543,100.0
2021-10-11,530289,5672,106350,9877,188821,57.43
2021-10-11,530291,4357,27667,4357,29244,100.0
2021-10-11,530299,4537,447123,4537,447123,100.0
2021-10-11,530305,292149,8968975,350021,10675121,83.47
2021-10-11,530307,8555,1034300,9876,1198003,86.62
2021-10-11,530309,40451,6569929,40451,6569929,100.0
2021-10-11,530313,1736,72999,2238,94417,77.57
2021-10-11,530315,27574,3518443,35330,4543053,78.05
2021-10-11,530317,4518,320778,6210,440955,72.75
2021-10-11,530331,1627,857511,2111,1111639,77.07
2021-10-11,530341,61,7808,61,7757,100.0
2021-10-11,530343,183150,15183135,453594,37121128,40.38
2021-10-11,530355,67645,10393655,109642,16998591,61.7
2021-10-11,530357,8363,56869,8365,56979,99.98
2021-10-11,530363,19336,580080,28980,868902,66.72
2021-10-11,530365,846,297835,4053,1420931,20.87
2021-10-11,530367,32533,4655473,51815,7488107,62.79
2021-10-11,530369,1,21,1,20,100.0
2021-10-11,530377,130607,782336,183641,1112529,71.12
2021-10-11,530393,208,3735,208,3735,100.0
2021-10-11,530401,3415,90390,3415,90390,100.0
2021-10-11,530405,2242,33160,2482,36233,90.33
2021-10-11,530407,2556,14058,3350,17689,76.3
2021-10-11,530419,9103,280828,15600,489311,58.35
2021-10-11,530421,2806,20138,2806,20138,100.0
2021-10-11,530427,89173,4454192,183412,8945339,48.62
2021-10-11,530429,7213,117356,7300,118382,98.81
2021-10-11,530431,78465,5339544,115867,7882733,67.72
2021-10-11,530433,10443,690760,10443,690760,100.0
2021-10-11,530439,30497,87213,30497,87213,100.0
2021-10-11,530443,433,1620,433,1627,100.0
2021-10-11,530445,38390,46226,38390,46226,100.0
2021-10-11,530449,1,23,1,23,100.0
2021-10-11,530457,30,75,30,74,100.0
2021-10-11,530459,5177,97069,5738,108690,90.22
2021-10-11,530461,258124,7126668,258124,7126668,100.0
2021-10-11,530469,97,531,97,531,100.0
2021-10-11,530475,24404,2531915,31374,3178444,77.78
2021-10-11,530477,7979,1521197,9302,1777727,85.78
2021-10-11,530495,1684,58045,1684,58045,100.0
2021-10-11,530499,1869,843106,2386,1076579,78.33
2021-10-11,530517,33508,45589310,70179,95547449,47.75
2021-10-11,530521,13038,896363,19093,1243555,68.29
2021-10-11,530525,24345,510027,24345,510027,100.0
2021-10-11,530533,3696,174267,5169,244114,71.5
2021-10-11,530543,41067,206194,41067,206194,100.0
2021-10-11,530545,444,70041,744,115877,59.68
2021-10-11,530549,34284,21072661,64809,39439716,52.9
2021-10-11,530555,61510,819612,61510,819612,100.0
2021-10-11,530557,319745,786572,319745,786572,100.0
2021-10-11,530571,2042,6450,2042,6450,100.0
2021-10-11,530577,204,4998,314,7552,64.97
2021-10-11,530579,466572,6695309,601465,8664460,77.57
2021-10-11,530585,3292,479645,3564,515443,92.37
2021-10-11,530589,7200,925920,8872,1145935,81.15
2021-10-11,530601,100,421,100,421,100.0
2021-10-11,530609,939,5531,939,5537,100.0
2021-10-11,530611,3599,1475,3599,1475,100.0
2021-10-11,530615,467,10836,467,10836,100.0
2021-10-11,530617,447,7725,447,7725,100.0
2021-10-11,530621,17806,570683,23556,772721,75.59
2021-10-11,530627,3900,693225,6067,1083167,64.28
2021-10-11,530643,28501,2396347,28501,2396347,100.0
2021-10-11,530655,3066,929918,4569,1388450,67.1
2021-10-11,530663,362517,1449798,362517,1449798,100.0
2021-10-11,530665,148948,1162775,148948,1162775,100.0
2021-10-11,530675,1178,87819,1178,87819,100.0
2021-10-11,530677,145298,1888874,170968,2232282,84.99
2021-10-11,530689,16205,547729,16205,547729,100.0
2021-10-11,530695,10112,162804,10132,167555,99.8
2021-10-11,530697,7406,252175,10635,364033,69.64
2021-10-11,530699,98334,32450,98334,32450,100.0
2021-10-11,530705,200,1470,200,1470,100.0
2021-10-11,530709,1863,43777,1863,43777,100.0
2021-10-11,530711,1763,86916,2847,141879,61.92
2021-10-11,530713,7605,60535,7605,60535,100.0
2021-10-11,530715,60124,235686,60124,235686,100.0
2021-10-11,530723,1513,134355,1513,134351,100.0
2021-10-11,530733,10166,118333,12166,141612,83.56
2021-10-11,530747,3367,27346,3367,27346,100.0
2021-10-11,530755,3645,14778,3645,14778,100.0
2021-10-11,530759,1305,270592,2783,584990,46.89
2021-10-11,530765,2582,10406,2582,10416,100.0
2021-10-11,530779,3515,36416,3650,38025,96.3
2021-10-11,530787,3,99,3,99,100.0
2021-10-11,530789,498,53834,608,65122,81.91
2021-10-11,530795,5395,30445,5395,30445,100.0
2021-10-11,530797,1415,32400,1415,32400,100.0
2021-10-11,530803,5110,1580012,7557,2342257,67.62
2021-10-11,530805,20,308,22,338,90.91
2021-10-11,530809,784,13877,784,13911,100.0
2021-10-11,530813,12314,3888146,59614,18912757,20.66
2021-10-11,530815,2628,94608,4609,164456,57.02
2021-10-11,530821,4119,71053,4728,77157,87.12
2021-10-11,530825,8742,262698,12644,380546,69.14
2021-10-11,530829,5603,100854,6274,112857,89.3
2021-10-11,530839,9097,28655,9097,28655,100.0
2021-10-11,530843,2528,598378,3777,900946,66.93
2021-10-11,530845,22448,8590850,42174,16281599,53.23
2021-10-11,530853,1016,61366,1016,61366,100.0
2021-10-11,530871,2542,671978,8872,2289597,28.65
2021-10-11,530879,853,107478,1422,180393,59.99
2021-10-11,530881,521,9951,521,9951,100.0
2021-10-11,530883,38159,284285,51983,383904,73.41
2021-10-11,530889,1140224,854608,1140224,854608,100.0
2021-10-11,530897,228,12700,260,14124,87.69
2021-10-11,530899,651,11709,651,11709,100.0
2021-10-11,530915,9571,41215,9571,41215,100.0
2021-10-11,530919,500,116931,500,116931,100.0
2021-10-11,530925,204,3233,204,3233,100.0
2021-10-11,530943,11750,30013,11750,30013,100.0
2021-10-11,530951,23944,1704813,43781,3112009,54.69
2021-10-11,530953,4613,425550,4674,428559,98.69
2021-10-11,530959,15010,381254,16013,410776,93.74
2021-10-11,530961,1738923,3686517,2153901,4567928,80.73
2021-10-11,530965,1765326,232644491,2080799,274461127,84.84
2021-10-11,530973,102,3621,102,3621,100.0
2021-10-11,530977,2100,112245,2765,147786,75.95
2021-10-11,530979,10109,383132,14441,543610,70.0
2021-10-11,530985,491,5528,491,5528,100.0
2021-10-11,530991,5653,93840,5653,93999,100.0
2021-10-11,530997,21,355,36,612,58.33
2021-10-11,530999,1474,6644719,3230,14767646,45.63
2021-10-11,531017,1100,9812,1100,9730,100.0
2021-10-11,531025,138934,214813,138934,214813,100.0
2021-10-11,531027,103,1051,103,1050,100.0
2021-10-11,531033,5,16,5,16,100.0
2021-10-11,531041,3380,724841,4174,872772,80.98
2021-10-11,531049,1056,9133,1056,9133,100.0
2021-10-11,531051,200,1380,200,1380,100.0
2021-10-11,531067,2024,41693,2024,41693,100.0
2021-10-11,531069,1384,4011039,1384,4011039,100.0
2021-10-11,531080,2722,39551,3256,47521,83.6
2021-10-11,531082,369375,6593344,746192,13367707,49.5
2021-10-11,531083,5493,41130,5493,41130,100.0
2021-10-11,531091,2762,35299,2852,36458,96.84
2021-10-11,531092,19820,633249,26331,854987,75.27
2021-10-11,531099,466,1704,466,1704,100.0
2021-10-11,531109,58544,6533511,74133,8520444,78.97
2021-10-11,531111,2800,67885,2800,67885,100.0
2021-10-11,531112,421,111144,535,138444,78.69
2021-10-11,531120,510871,13154929,715034,18895502,71.45
2021-10-11,531126,1067,2934,1067,2934,100.0
2021-10-11,531129,3710,82548,6364,143761,58.3
2021-10-11,531137,122647,171706,141414,203332,86.73
2021-10-11,531146,4453,2614357,6299,3760090,70.69
2021-10-11,531147,1215,926985,2216,1704183,54.83
2021-10-11,531153,1186,17923,1186,17923,100.0
2021-10-11,531155,32,116,32,115,100.0
2021-10-11,531156,4335,245795,5200,292157,83.37
2021-10-11,531157,500,2765,500,2765,100.0
2021-10-11,531158,5855,63272,5855,63272,100.0
2021-10-11,531161,4690,553186,6413,758424,73.13
2021-10-11,531162,17887,9748415,45647,24990754,39.19
2021-10-11,531163,6403,262523,6503,267510,98.46
2021-10-11,531169,1352,90517,1572,108135,86.0
2021-10-11,531172,4278,143741,4400,150488,97.23
2021-10-11,531173,49938,589201,49938,589201,100.0
2021-10-11,531175,45425,14990,45425,14990,100.0
2021-10-11,531176,2295,38855,2969,47221,77.3
2021-10-11,531179,2423,2316752,38095,36668347,6.36
2021-10-11,531190,6699,61765,6699,61764,100.0
2021-10-11,531192,2569,2850,2569,2850,100.0
2021-10-11,531196,14658,42801,14658,42801,100.0
2021-10-11,531198,1000,6200,1000,6200,100.0
2021-10-11,531199,3243,288790,3249,289323,99.82
2021-10-11,531201,9564,2210719,10075,2316869,94.93
2021-10-11,531206,101,843,101,843,100.0
2021-10-11,531207,1,1,1,1,100.0
2021-10-11,531209,2362,1375747,4416,2578733,53.49
2021-10-11,531210,1464,33483,1464,33483,100.0
2021-10-11,531212,5491,190538,5986,203206,91.73
2021-10-11,531213,151475,29280118,295449,57589563,51.27
2021-10-11,531215,31308,2764497,41157,3589364,76.07
2021-10-11,531216,106088,3403714,106088,3403714,100.0
2021-10-11,531221,4,20,4,20,100.0
2021-10-11,531223,3860,109817,4640,130947,83.19
2021-10-11,531225,10954,418443,11218,430815,97.65
2021-10-11,531228,30690,155292,31690,162124,96.84
2021-10-11,531233,19922,120130,21392,128377,93.13
2021-10-11,531234,543,93956,543,93956,100.0
2021-10-11,531235,311,5026,311,5026,100.0
2021-10-11,531237,411,2055,411,2055,100.0
2021-10-11,531241,11137,2798172,15780,4048904,70.58
2021-10-11,531246,638,13847,638,13847,100.0
2021-10-11,531252,7558,40058,7561,40073,99.96
2021-10-11,531253,2445,340467,3207,447212,76.24
2021-10-11,531254,186,7626,286,12386,65.03
2021-10-11,531255,527,9223,687,11869,76.71
2021-10-11,531257,12082,451263,12082,451262,100.0
2021-10-11,531260,4716,260559,4735,260546,99.6
2021-10-11,531265,53,373,53,373,100.0
2021-10-11,531266,3683,12315768,7837,25879448,47.0
2021-10-11,531268,27968,1083871,27968,1083871,100.0
2021-10-11,531273,17495,1326121,17495,1326121,100.0
2021-10-11,531278,572,24038,572,24038,100.0
2021-10-11,531279,380,10564,380,10115,100.0
2021-10-11,531280,2310,13468,2310,13467,100.0
2021-10-11,531281,7614,43263,7614,43263,100.0
2021-10-11,531287,4457,342521,6257,474026,71.23
2021-10-11,531289,7550,438278,7571,440222,99.72
2021-10-11,531297,8860,411104,12073,569561,73.39
2021-10-11,531300,4884,13919,4884,13919,100.0
2021-10-11,531301,3,34,3,33,100.0
2021-10-11,531304,1,14,1,13,100.0
2021-10-11,531306,1105,686813,1923,1203890,57.46
2021-10-11,531307,44567,549512,52910,661567,84.23
2021-10-11,531310,63072,5223331,63072,5223331,100.0
2021-10-11,531314,1776,36320,1776,34670,100.0
2021-10-11,531319,1125,2578,1125,2578,100.0
2021-10-11,531322,34468,46594,34468,46594,100.0
2021-10-11,531323,500,4030,500,4030,100.0
2021-10-11,531324,3620,104618,4621,126806,78.34
2021-10-11,531327,3,8,3,7,100.0
2021-10-11,531328,833,5809,833,5809,100.0
2021-10-11,531334,4,22,4,22,100.0
2021-10-11,531335,341,800396,672,1589982,50.74
2021-10-11,531336,88,615,88,615,100.0
2021-10-11,531337,49595,414119,67695,568367,73.26
2021-10-11,531340,410,7519,410,7519,100.0
2021-10-11,531341,1219,6851,1219,6851,100.0
2021-10-11,531343,280,1356,280,1355,100.0
2021-10-11,531344,240311,164660446,271390,186326601,88.55
2021-10-11,531346,460,20516,462,19866,99.57
2021-10-11,531349,12365,3349679,24484,6643014,50.5
2021-10-11,531352,11931,184247,11931,184247,100.0
2021-10-11,531358,2457,364005,6047,892076,40.63
2021-10-11,531359,1489,231540,2255,351386,66.03
2021-10-11,531360,1405,11114,1405,11463,100.0
2021-10-11,531364,6229,164135,15652,402152,39.8
2021-10-11,531370,26815,291479,26815,291479,100.0
2021-10-11,531373,32916,1270558,49617,1946134,66.34
2021-10-11,531380,390,19890,390,19903,100.0
2021-10-11,531381,2506,66660,2916,77570,85.94
2021-10-11,531390,7308,240068,9442,310448,77.4
2021-10-11,531395,80,684,80,684,100.0
2021-10-11,531396,3080,11717,3080,11717,100.0
2021-10-11,531397,123,986,123,947,100.0
2021-10-11,531398,2886,406926,2908,408553,99.24
2021-10-11,531400,965,108997,1437,163508,67.15
2021-10-11,531402,3665,92541,3665,92541,100.0
2021-10-11,531409,3866,49810,3866,49810,100.0
2021-10-11,531411,202581,289690,202581,289690,100.0
2021-10-11,531412,141,6717,141,6717,100.0
2021-10-11,531413,325,922,325,922,100.0
2021-10-11,531416,152,3451,152,3413,100.0
2021-10-11,531417,87582,115152,87582,115152,100.0
2021-10-11,531426,15020,2117069,28262,4032196,53.15
2021-10-11,531429,16043,31540,16043,31540,100.0
2021-10-11,531431,3144,2183508,4696,3277415,66.95
2021-10-11,531432,3998,26066,3998,26066,100.0
2021-10-11,531433,11631,17214,11631,17213,100.0
2021-10-11,531436,1350,4252,1350,4252,100.0
2021-10-11,531437,17453,957298,23620,1270546,73.89
2021-10-11,531439,83194,3283173,83194,3283173,100.0
2021-10-11,531449,5491,5754887,5491,5754887,100.0
2021-10-11,531453,340,4420,340,4420,100.0
2021-10-11,531454,4016,78067,4016,78067,100.0
2021-10-11,531456,475946,645527,475946,645527,100.0
2021-10-11,531460,2331,25221,2331,25221,100.0
2021-10-11,531471,7408,87717,7408,87717,100.0
2021-10-11,531472,1,8,1,7,100.0
2021-10-11,531489,2340,356967,3032,469103,77.18
2021-10-11,531494,19909,905449,19909,905449,100.0
